created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Sentiment Analysis (Label)
Thu Jul 29 23:58:37 +0000 2021,1.4208965770155868e+18,BEWARE OF FAKE COVID-19 VACCINES  #notofakevaccines #PNPKakampiMo #TeamPNP https://t.co/wd3VDSCbXU,0.0,0.0,0,5.0,en,1333686177405181955,1420896577015586818,PNPBenguetLTMPS,https://twitter.com/PNPBenguetLTMPS/status/1420896577015586818,Neutral
Thu Jul 29 23:58:36 +0000 2021,1.420896572427096e+18,"2/2  In Sweden… vaccinations are voluntary…"" and if you are offered one against COVID-19, ""you will be able decide for yourself, based on the available knowledge of the disease and the vaccine"".  ""https://t.co/VYPz0QqEls &lt sighs&gt """,0.0,0.0,0,0.0,en,2868189989,1420896570996838403,docmartincohen,https://twitter.com/docmartincohen/status/1420896572427096067,Neutral
Thu Jul 29 23:58:33 +0000 2021,1.420896558653059e+18,"MAGA DIPSHITS:  I'll take your vaccine when you pry my gun from my cold, dead hands!  Covid-19: Challenge accepted.    https://t.co/3w9RJiWJFR",0.0,0.0,0,1.0,en,479988766,1420896558653059074,JayFromTheBurgh,https://twitter.com/JayFromTheBurgh/status/1420896558653059074,Negative
Thu Jul 29 23:58:32 +0000 2021,1.4208965558931497e+18,"@PearlyB57 @avocats @robreiner Just for reference purposes, polio was nowhere near as common or as deadly as Covid but people saw the vaccine as a godsend. That was a very different time.",0.0,1.0,0,0.0,en,329114639,1420885040326610944,dolorous_ed,https://twitter.com/dolorous_ed/status/1420896555893149708,Positive
Thu Jul 29 23:58:27 +0000 2021,1.4208965351774822e+18,"@SpencerHaberman @CraigMortensen8 @AshleyP11054599 @VP Lol, the point of the vaccine isn’t to prevent infections. It’s to keep you from getting seriously ill and dying if you get Covid. These are the numbers that actually matter https://t.co/XTUP0qeqM1",0.0,1.0,0,1.0,en,26998091,1420875940415037442,sher_db,https://twitter.com/sher_db/status/1420896535177482240,Positive
Thu Jul 29 23:58:21 +0000 2021,1.4208965091307763e+18,And herein lies our major challenge with anti vaxxers and covid deniers. They’re too selfish to look at the big picture and don’t understand that everyone who isn’t vaccinated has the potential to generate a vaccine proof variant.,0.0,6.0,3,15.0,en,44924342,1420896509130776577,angrybobbo,https://twitter.com/angrybobbo/status/1420896509130776577,Positive
Thu Jul 29 23:58:07 +0000 2021,1.4208964505448653e+18,"@BorealisThis @rorynotsorry @Noahpinion In general throughout the history of vaccines and disease, natural immunity almost always confers better protection than vaccines with few exceptions like HPV. That's not to say everyone should go get covid, but for those w/ prior infection getting them vaxd is not a top priority",0.0,1.0,0,0.0,en,4701270398,1420461019827105792,vigilynt,https://twitter.com/vigilynt/status/1420896450544865283,Negative
Thu Jul 29 23:58:06 +0000 2021,1.4208964463169536e+18,"@benshapiro COVID =CCP 🇨🇳 Conclution: Test vaccines multiply the strains and are risky for the unvaccinated. The mandate of the mask begins with the vaccinated, because they lose control of their immune system. DON'T take risks, the key human immune system https://t.co/WVq54UtvfG",0.0,0.0,0,0.0,en,970072952480976897,1420725621982912513,ImmuneTruth,https://twitter.com/ImmuneTruth/status/1420896446316953602,Negative
Thu Jul 29 23:58:06 +0000 2021,1.4208964449244529e+18,"Covid Vaccine Deployment indeed....  Zahawi, you are killing people, you evil piece of excrement.",0.0,0.0,1,0.0,en,806636764236484612,1420896444924452867,DOLWOAS,https://twitter.com/DOLWOAS/status/1420896444924452867,Negative
Thu Jul 29 23:57:57 +0000 2021,1.4208964107367752e+18,"@jwooster @beingrealmac @SteveOweathaguy Why are illegals allowed in our country infected with Covid 19? We have the idiots who funded Covid , saying they know what's best🤡  , that is clownworld! You go ahead get vaccine &amp  hide in your home w/mask on",0.0,1.0,0,0.0,en,815443291839700992,1420451755893137409,RachelHunley1,https://twitter.com/RachelHunley1/status/1420896410736775170,Positive
Thu Jul 29 23:57:57 +0000 2021,1.420896410493354e+18,"@lies_garbage @SYamudah @girlthatssjay @Puff_Iya or maybe ive been telling everyone who has come in contact with this post to not spread misinformation. there is total 3 deaths confirmed from the vaccine itself. 4.2 million+ lives claimed BY COVID. but by all means, believe that the vaccine is more dangerous,",0.0,1.0,0,1.0,en,3225362886,1420761898954285060,stvnslva15,https://twitter.com/stvnslva15/status/1420896410493353986,Positive
Thu Jul 29 23:57:55 +0000 2021,1.4208964010310574e+18,@KatiePavlich Ask the people thAt didn’t take the vaccine AND HAVE CAUGHT COVID ??,0.0,0.0,0,0.0,en,758090100395896833,1420798291575509000,jmgrasty,https://twitter.com/jmgrasty/status/1420896401031057410,Neutral
Thu Jul 29 23:57:52 +0000 2021,1.4208963886076273e+18,"Got an email from our VP with a covid policy"" update.  Q&amp A format.  First question:  Are vaccines mandatory.  Answer:  ""Not at this time.""  This is pretty open-ended and sounds like a ""yes"" is coming.""",0.0,1.0,0,3.0,en,257259834,1420896388607627277,IncognitoMeems,https://twitter.com/IncognitoMeems/status/1420896388607627277,Neutral
Thu Jul 29 23:57:50 +0000 2021,1.4208963801643377e+18,"@gijoe6pack @FOZZYGCSAA1 @jodikyman @ksorbs And AGAIN I am one of the vulnerable (in yet you choose to ignore that) and I have weighed my own Vax decision 🤷🏽‍♀️. AGAIN, you drink your kool aid &amp  I'll drink mine. Once your precious vaccine makes you more vulnerable to the COVID mutations, I'll make sure to send a care package.",0.0,2.0,0,1.0,en,1367013875053330432,1420861065479524357,ObjectiveU,https://twitter.com/ObjectiveU/status/1420896380164337664,Negative
Thu Jul 29 23:57:46 +0000 2021,1.4208963627537162e+18,@JeffBernthal Well. When they get covid and beg for a vaccine...tell them it's too late!!!!!!!,0.0,0.0,0,0.0,en,625689583,1420212085418598404,stripercat51,https://twitter.com/stripercat51/status/1420896362753716228,Positive
Thu Jul 29 23:57:41 +0000 2021,1.4208963410818744e+18,"@pmic1347 I’m pro vaccine not sure what you’re trying to say. Ure so over the place bud. Btw cases started going down before Biden took office,  under Trump vaccinations were at 1M a day on average and climbing now it’s 588k vaccines a day. Biden cut vaccines in half and dbled COVID cases",0.0,1.0,0,0.0,en,2834309116,1420108139488333830,inthecloud01,https://twitter.com/inthecloud01/status/1420896341081874433,Positive
Thu Jul 29 23:57:34 +0000 2021,1.4208963106018468e+18,"@Helen_Highly I agree with you but unfortunately, no politician of either party will mandate Covid vaccines because they know it would be political suicide.",0.0,2.0,0,0.0,en,186952878,1420828380258344968,IKare1,https://twitter.com/IKare1/status/1420896310601846784,Neutral
Thu Jul 29 23:57:33 +0000 2021,1.4208963073597235e+18,"why am I sleeping so much??? I get sleepy all of the sudden, is it bc of the covid vaccine?? 🤔",0.0,0.0,0,0.0,en,1024826485281107968,1420896307359723522,tannieswrldd,https://twitter.com/tannieswrldd/status/1420896307359723522,Negative
Thu Jul 29 23:57:19 +0000 2021,1.420896251206275e+18,@BJacksonWrites Fact~ obesity is the biggest factor for the worst outcome with Covid. Lose weight. Fact~ I personally know 5 people fully vaxxed with Covid. Two hospitalized. Fact~ vaccines lose efficacy. Stay inside. Obese people are really high risk.,0.0,0.0,0,0.0,en,266945969,1420878315062272002,pleb33life,https://twitter.com/pleb33life/status/1420896251206275073,Negative
Thu Jul 29 23:57:16 +0000 2021,1.4208962388582892e+18,@MrsTracyGirl @AMart210 @Odwalla_AT @morninggloria The evidence for a sterilizing immunity from a Covid infection is...scant. It's likely you can be reinfected. Especially with a variant. The vaccines provide much stronger protection.,0.0,0.0,0,1.0,en,748262484,1420888243680149505,Eodyne1,https://twitter.com/Eodyne1/status/1420896238858289154,Positive
Thu Jul 29 23:57:12 +0000 2021,1.420896220114006e+18,"Got my fingers crossed, Mom is going for a COVID test tomorrow, she's been vaccinated but my nephew's Dad has COVID and he's been vaccinated too. Scary times, just as scary as before the vaccine... I wonder if it's the Delta variant.",0.0,0.0,0,1.0,en,784869704095637504,1420896220114006017,LadyOni70,https://twitter.com/LadyOni70/status/1420896220114006017,Neutral
Thu Jul 29 23:57:11 +0000 2021,1.4208962141539287e+18,"@annie_mcgarry @olgakhazan We just see it differently. I had Covid, I’ve had the vaccine. I’m not staying indoors afraid for my life. I’m not keeping my kids masked and indoors, either. It’s a choice. If you choose to stay indoors, I support it. None of this is snark  I wish you well.",0.0,0.0,0,1.0,en,4496693233,1420026147174330374,MarloweShort,https://twitter.com/MarloweShort/status/1420896214153928705,Neutral
Thu Jul 29 23:57:04 +0000 2021,1.420896186505089e+18,"@ianboyle66 @seanhannity Unjabbed caveman thought, if it’s a real vaccine why are vaccinated people getting covid still varient or no varient?   Not Fda approved, no testing.  Also those who got the polio vaccine never got https://t.co/hD6ePriexU Cave neighbors got vacc got Covid makes me want move caves",0.0,3.0,1,3.0,en,383825013,1420888048733151233,unmaskedcaveman,https://twitter.com/unmaskedcaveman/status/1420896186505089028,Positive
Thu Jul 29 23:57:02 +0000 2021,1.4208961769460408e+18,"New Research: Eosinophil: A Nonnegligible Predictor in COVID-19 Re-Positive Patients: Although vaccine resources are being distributed worldwide, insufficient vaccine production remains a major obstacle to herd immunity. In such an… https://t.co/iBufJORgX2 #immunology",0.0,0.0,1,4.0,en,397381576,1420896176946040832,FrontImmunol,https://twitter.com/FrontImmunol/status/1420896176946040832,Negative
Thu Jul 29 23:56:57 +0000 2021,1.4208961558530212e+18,"@James08849548 @aware86 The answer to all of those, except the last, is almost certainly “yes” because your brainwashing only tells you to obsess over the Covid vaccine, nothing else.",0.0,0.0,0,0.0,en,242997872,1418463714563530755,RichiePootle23,https://twitter.com/RichiePootle23/status/1420896155853021186,Neutral
Thu Jul 29 23:56:56 +0000 2021,1.4208961508911022e+18,"@FOX5Vegas How about all the illegals pouring over the border? Being shipped illegally into every state. They aren't vaccinated, many have tested positive. There's your covid surge. It's political theater. Masks don't do shit and the vaccine isn't more than a human experiment.",0.0,0.0,0,4.0,en,1240115011,1420855400237129728,distrealitynt,https://twitter.com/distrealitynt/status/1420896150891102209,Negative
Thu Jul 29 23:56:55 +0000 2021,1.4208961493686272e+18,Covid-19: Biden tells states to offer $100 vaccine incentive as cases rise https://t.co/0SBbglXAVB,0.0,0.0,0,0.0,en,1002606364722528256,1420896149368627201,WNews0789,https://twitter.com/WNews0789/status/1420896149368627201,Positive
Thu Jul 29 23:56:55 +0000 2021,1.4208961477790351e+18,@hodlfox @RobinGrifters @mama_bear70 @Dellasings @EmberQueen2021 @RockyB79 Thats not even comparable 😂.. one prevents a bullet from entering your body.. the vaccine doesn't stop covid from entering your body..,0.0,1.0,0,0.0,en,27435661,1420869422235926532,feelinfroggy181,https://twitter.com/feelinfroggy181/status/1420896147779035139,Positive
Thu Jul 29 23:56:54 +0000 2021,1.4208961458034606e+18,"@BretWeinstein Pharma corps being liable 4 vaccine injury/deaths would go a long way 2 getting those 3 things, and/or push public health toward other solutions/prevention. NBC report from Oct 2020. Sweden remains mask mandate &amp  lockdown free, 0 COVID deaths by July 2021. https://t.co/lBO7Z2tibA",0.0,1.0,0,3.0,en,451774235,1420807169000103937,tcaudill4,https://twitter.com/tcaudill4/status/1420896145803460610,Neutral
Thu Jul 29 23:56:49 +0000 2021,1.420896122311254e+18,"Undermining public confidence in vaccines, our most effective tool against Covid, in order to justify masking, one of the least, is deeply deeply strange.",7.0,30.0,126,601.0,en,1050111,1420896122311254021,PatrickRuffini,https://twitter.com/PatrickRuffini/status/1420896122311254021,Neutral
Thu Jul 29 23:56:48 +0000 2021,1.420896119895298e+18,COVID-19 vaccine shipments boost for Africa  https://t.co/eTI8WxiCGt via @GoalsYearbook,0.0,0.0,0,0.0,en,1035427147907846146,1420896119895298060,GoalsYearbook,https://twitter.com/GoalsYearbook/status/1420896119895298060,Neutral
Thu Jul 29 23:56:47 +0000 2021,1.420896115990442e+18,@Redsthoughts1 @politico The way the government is going about this is some 3rd world bs!  The goal should be to protect everyone vaccinated or not! Facemask should be mandatory before you make the vaccine mandatory. You can still catch and pass covid vaccinated.,0.0,0.0,0,0.0,en,1410696218557169665,1420837777705472016,LeneBean2,https://twitter.com/LeneBean2/status/1420896115990441989,Neutral
Fri Jul 23 23:59:56 +0000 2021,1.418722582229135e+18,Hinds County Sheriff Lee Vance has tested positive for the Delta Variant of COVID-19. His message to all is to get vaccinated. He says his symptoms are like a bad cold and feels he hasn’t suffered from more severe symptoms because of the vaccine. @WJTV  https://t.co/xJlByheUQw,1.0,0.0,1,1.0,en,1169996514204299264,1418722582229135360,GaryBurton_JR,https://twitter.com/GaryBurton_JR/status/1418722582229135360,Positive
Fri Jul 23 23:59:49 +0000 2021,1.4187225523866214e+18,"The vaccine will not stop covid from damaging your lungs. Even after vaccination - wear a mask, sanitise and practice physical distancing.",0.0,1.0,1,4.0,en,1368289485365141509,1418722552386621442,ThandoSS7,https://twitter.com/ThandoSS7/status/1418722552386621442,Neutral
Fri Jul 23 23:59:39 +0000 2021,1.4187225083506606e+18,"@Bease11 People like you are part of the problem! Try to understand what the vaccine 💉 is. Being married to a family medicine physician, I hear all the stories and some of her patients died from Covid!",0.0,0.0,0,0.0,en,718233691441508352,1418604233285308417,lou_permaul,https://twitter.com/lou_permaul/status/1418722508350660610,Positive
Fri Jul 23 23:59:38 +0000 2021,1.41872250706287e+18,Family says Tennessee-based radio host Phil Valentine conservative radio host has changed his tune on vaccines after he was hospitalized with Covid-19.  IMAGINE THAT !!!,0.0,7.0,10,65.0,en,2191265886,1418722507062870019,lonestarmoocher,https://twitter.com/lonestarmoocher/status/1418722507062870019,Positive
Fri Jul 23 23:59:33 +0000 2021,1.4187224841913836e+18,"If the Covid-19 vaccine is sooo effective"" then why are vaccinated people still catching the virus and dying from it? 🧐""",0.0,2.0,0,1.0,en,1021274304842002433,1418722484191383553,LordSophia666,https://twitter.com/LordSophia666/status/1418722484191383553,Negative
Fri Jul 23 23:59:27 +0000 2021,1.418722458711085e+18,"@AJGDesigns23 @Wiseboy21 Agreed, but COVID is much more deadly than SARS. &amp  H1N1. All viruses are different and all vaccines are different. I have no problem with the vaccine. What I have a problem with is criticizing ppl who are hesitant and attempted mandating",0.0,2.0,0,0.0,en,48859921,1418663362167193600,durteethoughts,https://twitter.com/durteethoughts/status/1418722458711085058,Positive
